member_name,strategy_type,priority,query,url
本間　まさよ,party_search,medium,日本共産党武蔵野市議団 武蔵野市 本間,https://x.com/search?q=%E6%97%A5%E6%9C%AC%E5%85%B1%E7%94%A3%E5%85%9A%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%E8%AD%B0%E5%9B%A3%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E6%9C%AC%E9%96%93&f=user
本間　まさよ,party_search,medium,"""日本共産党武蔵野市議団"" メンバー 本間　まさよ",https://x.com/search?q=%22%E6%97%A5%E6%9C%AC%E5%85%B1%E7%94%A3%E5%85%9A%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%E8%AD%B0%E5%9B%A3%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E6%9C%AC%E9%96%93%E3%80%80%E3%81%BE%E3%81%95%E3%82%88&f=user
本間　まさよ,election_search,low,本間　まさよ 当選 武蔵野市,https://x.com/search?q=%E6%9C%AC%E9%96%93%E3%80%80%E3%81%BE%E3%81%95%E3%82%88%20%E5%BD%93%E9%81%B8%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82&f=user
本間　まさよ,election_search,low,#武蔵野市選挙 本間　まさよ,https://x.com/search?q=%23%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E6%9C%AC%E9%96%93%E3%80%80%E3%81%BE%E3%81%95%E3%82%88&f=user
本間　まさよ,election_search,low,本間　まさよ 選挙ポスター,https://x.com/search?q=%E6%9C%AC%E9%96%93%E3%80%80%E3%81%BE%E3%81%95%E3%82%88%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
宮代　一利,direct_search,high,"""宮代　一利"" 市議 -RT",https://x.com/search?q=%22%E5%AE%AE%E4%BB%A3%E3%80%80%E4%B8%80%E5%88%A9%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
宮代　一利,direct_search,high,"""宮代　一利"" 武蔵野市 議員",https://x.com/search?q=%22%E5%AE%AE%E4%BB%A3%E3%80%80%E4%B8%80%E5%88%A9%22%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
宮代　一利,direct_search,high,宮代一利 プロフィール 市議,https://x.com/search?q=%E5%AE%AE%E4%BB%A3%E4%B8%80%E5%88%A9%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
宮代　一利,party_search,medium,ワクワクはたらく 武蔵野市 宮代,https://x.com/search?q=%E3%83%AF%E3%82%AF%E3%83%AF%E3%82%AF%E3%81%AF%E3%81%9F%E3%82%89%E3%81%8F%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E5%AE%AE%E4%BB%A3&f=user
宮代　一利,party_search,medium,"""ワクワクはたらく"" メンバー 宮代　一利",https://x.com/search?q=%22%E3%83%AF%E3%82%AF%E3%83%AF%E3%82%AF%E3%81%AF%E3%81%9F%E3%82%89%E3%81%8F%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E5%AE%AE%E4%BB%A3%E3%80%80%E4%B8%80%E5%88%A9&f=user
宮代　一利,election_search,low,宮代　一利 当選 武蔵野市,https://x.com/search?q=%E5%AE%AE%E4%BB%A3%E3%80%80%E4%B8%80%E5%88%A9%20%E5%BD%93%E9%81%B8%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82&f=user
宮代　一利,election_search,low,#武蔵野市選挙 宮代　一利,https://x.com/search?q=%23%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E5%AE%AE%E4%BB%A3%E3%80%80%E4%B8%80%E5%88%A9&f=user
宮代　一利,election_search,low,宮代　一利 選挙ポスター,https://x.com/search?q=%E5%AE%AE%E4%BB%A3%E3%80%80%E4%B8%80%E5%88%A9%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
下田　ひろき,direct_search,high,"""下田　ひろき"" 市議 -RT",https://x.com/search?q=%22%E4%B8%8B%E7%94%B0%E3%80%80%E3%81%B2%E3%82%8D%E3%81%8D%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
下田　ひろき,direct_search,high,"""下田　ひろき"" 武蔵野市 議員",https://x.com/search?q=%22%E4%B8%8B%E7%94%B0%E3%80%80%E3%81%B2%E3%82%8D%E3%81%8D%22%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
下田　ひろき,direct_search,high,下田ひろき プロフィール 市議,https://x.com/search?q=%E4%B8%8B%E7%94%B0%E3%81%B2%E3%82%8D%E3%81%8D%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
下田　ひろき,party_search,medium,会派に属さない議員 武蔵野市 下田,https://x.com/search?q=%E4%BC%9A%E6%B4%BE%E3%81%AB%E5%B1%9E%E3%81%95%E3%81%AA%E3%81%84%E8%AD%B0%E5%93%A1%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%20%E4%B8%8B%E7%94%B0&f=user
下田　ひろき,party_search,medium,"""会派に属さない議員"" メンバー 下田　ひろき",https://x.com/search?q=%22%E4%BC%9A%E6%B4%BE%E3%81%AB%E5%B1%9E%E3%81%95%E3%81%AA%E3%81%84%E8%AD%B0%E5%93%A1%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E4%B8%8B%E7%94%B0%E3%80%80%E3%81%B2%E3%82%8D%E3%81%8D&f=user
下田　ひろき,election_search,low,下田　ひろき 当選 武蔵野市,https://x.com/search?q=%E4%B8%8B%E7%94%B0%E3%80%80%E3%81%B2%E3%82%8D%E3%81%8D%20%E5%BD%93%E9%81%B8%20%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82&f=user
下田　ひろき,election_search,low,#武蔵野市選挙 下田　ひろき,https://x.com/search?q=%23%E6%AD%A6%E8%94%B5%E9%87%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E4%B8%8B%E7%94%B0%E3%80%80%E3%81%B2%E3%82%8D%E3%81%8D&f=user
下田　ひろき,election_search,low,下田　ひろき 選挙ポスター,https://x.com/search?q=%E4%B8%8B%E7%94%B0%E3%80%80%E3%81%B2%E3%82%8D%E3%81%8D%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
