member_name,strategy_type,priority,query,url
榎本　久春,party_search,medium,改革未来の会 稲城市 榎本,https://x.com/search?q=%E6%94%B9%E9%9D%A9%E6%9C%AA%E6%9D%A5%E3%81%AE%E4%BC%9A%20%E7%A8%B2%E5%9F%8E%E5%B8%82%20%E6%A6%8E%E6%9C%AC&f=user
榎本　久春,party_search,medium,"""改革未来の会"" メンバー 榎本　久春",https://x.com/search?q=%22%E6%94%B9%E9%9D%A9%E6%9C%AA%E6%9D%A5%E3%81%AE%E4%BC%9A%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E6%A6%8E%E6%9C%AC%E3%80%80%E4%B9%85%E6%98%A5&f=user
榎本　久春,election_search,low,榎本　久春 当選 稲城市,https://x.com/search?q=%E6%A6%8E%E6%9C%AC%E3%80%80%E4%B9%85%E6%98%A5%20%E5%BD%93%E9%81%B8%20%E7%A8%B2%E5%9F%8E%E5%B8%82&f=user
榎本　久春,election_search,low,#稲城市選挙 榎本　久春,https://x.com/search?q=%23%E7%A8%B2%E5%9F%8E%E5%B8%82%E9%81%B8%E6%8C%99%20%E6%A6%8E%E6%9C%AC%E3%80%80%E4%B9%85%E6%98%A5&f=user
榎本　久春,election_search,low,榎本　久春 選挙ポスター,https://x.com/search?q=%E6%A6%8E%E6%9C%AC%E3%80%80%E4%B9%85%E6%98%A5%20%E9%81%B8%E6%8C%99%E3%83%9D%E3%82%B9%E3%82%BF%E3%83%BC&f=user
湯谷　ひろし,direct_search,high,"""湯谷　ひろし"" 市議 -RT",https://x.com/search?q=%22%E6%B9%AF%E8%B0%B7%E3%80%80%E3%81%B2%E3%82%8D%E3%81%97%22%20%E5%B8%82%E8%AD%B0%20-RT&f=user
湯谷　ひろし,direct_search,high,"""湯谷　ひろし"" 稲城市 議員",https://x.com/search?q=%22%E6%B9%AF%E8%B0%B7%E3%80%80%E3%81%B2%E3%82%8D%E3%81%97%22%20%E7%A8%B2%E5%9F%8E%E5%B8%82%20%E8%AD%B0%E5%93%A1&f=user
湯谷　ひろし,direct_search,high,湯谷ひろし プロフィール 市議,https://x.com/search?q=%E6%B9%AF%E8%B0%B7%E3%81%B2%E3%82%8D%E3%81%97%20%E3%83%97%E3%83%AD%E3%83%95%E3%82%A3%E3%83%BC%E3%83%AB%20%E5%B8%82%E8%AD%B0&f=user
湯谷　ひろし,party_search,medium,公明党 稲城市 湯谷,https://x.com/search?q=%E5%85%AC%E6%98%8E%E5%85%9A%20%E7%A8%B2%E5%9F%8E%E5%B8%82%20%E6%B9%AF%E8%B0%B7&f=user
湯谷　ひろし,party_search,medium,"""公明党"" メンバー 湯谷　ひろし",https://x.com/search?q=%22%E5%85%AC%E6%98%8E%E5%85%9A%22%20%E3%83%A1%E3%83%B3%E3%83%90%E3%83%BC%20%E6%B9%AF%E8%B0%B7%E3%80%80%E3%81%B2%E3%82%8D%E3%81%97&f=user
